fips,state,county,rate_mort_period1,rate_vaccination
17115,Illinois,Macon,0.1519259985768957,0.4788361314640666
17117,Illinois,Macoupin,0.10229724019836768,0.501656770520604
17119,Illinois,Madison,0.12374980722864376,0.5432616537337461
17121,Illinois,Marion,0.23059185242121444,0.3988973998780779
17131,Illinois,Mercer,0.127396649468119,0.5210522963246067
17133,Illinois,Monroe,0.15731365482523882,0.549224872718952
17135,Illinois,Montgomery,0.06363122171945701,0.4723911199095023
17137,Illinois,Morgan,0.20963086738569042,0.5103752088713353
17141,Illinois,Ogle,0.10234031049664015,0.5045956592260755
17143,Illinois,Peoria,0.09074410163339383,0.5382885112467689
17145,Illinois,Perry,0.18620195750775842,0.44430651706851276
17147,Illinois,Piatt,0.029988604330354465,0.5117255442931686
17157,Illinois,Randolph,0.09945960282465273,0.4925571063886218
17159,Illinois,Richland,0.13912603554037817,0.4137102384114336
17161,Illinois,Rock Island,0.1396261888962619,0.47410003317850036
17163,Illinois,St. Clair,0.12043512043512043,0.42355866355866356
17165,Illinois,Saline,0.13463480309660047,0.43041063614944464
17167,Illinois,Sangamon,0.07283172814920827,0.5837488476798256
17173,Illinois,Shelby,0.14768937589328252,0.3885659838018104
17177,Illinois,Stephenson,0.10082903876316379,0.5441631189782657
17179,Illinois,Tazewell,0.11115933091219174,0.5414068507647914
17181,Illinois,Union,0.1681744374855022,0.48967756900951054
17183,Illinois,Vermilion,0.09974658974497223,0.4209440879926673
17187,Illinois,Warren,0.16632016632016633,0.45054945054945056
17191,Illinois,Wayne,0.23487236541195378,0.36244514494097285
17195,Illinois,Whiteside,0.269343340934801,0.5249322152591981
17197,Illinois,Will,0.0966461072297894,0.5874532386498266
17199,Illinois,Williamson,0.14891367474275163,0.49616547287537416
17201,Illinois,Winnebago,0.11249342912213073,0.510036796916068
17203,Illinois,Woodford,0.09358671068708244,0.5010268541867055
18001,Indiana,Adams,0.08098522717752521,0.3067943813007903
18003,Indiana,Allen,0.10689914636361278,0.47147972289250406
18005,Indiana,Bartholomew,0.09244842351109381,0.550883125729856
18011,Indiana,Boone,0.08331921143309044,0.6119584251256849
18013,Indiana,Brown,0.05169628432956381,0.4555735056542811
18015,Indiana,Carroll,0.06894513936767459,0.3140451098197577
18017,Indiana,Cass,0.09770266701874834,0.41021917084763665
18019,Indiana,Clark,0.08175534506536299,0.5391228229542583
18021,Indiana,Clay,0.10201768306506462,0.5093705131111614
18023,Indiana,Clinton,0.09641458270563423,0.42440494124736367
18027,Indiana,Daviess,0.18573439980827416,0.3029567718163027
18029,Indiana,Dearborn,0.07695495175516485,0.5400461729710531
18031,Indiana,Decatur,0.20398912058023572,0.4434874584466606
18033,Indiana,DeKalb,0.09707615855772565,0.39486883161909164
18035,Indiana,Delaware,0.1090229931279769,0.4519896696245856
18037,Indiana,Dubois,0.08020716364553017,0.5135550106560945
18039,Indiana,Elkhart,0.13909885195148927,0.3848691359932769
18041,Indiana,Fayette,0.17950252158304128,0.3542610479528165
18043,Indiana,Floyd,0.10809601908453854,0.5129218229710253
18045,Indiana,Fountain,0.0970932702227077,0.4235087080526731
18047,Indiana,Franklin,0.12727671713846828,0.3380294053105113
18049,Indiana,Fulton,0.10742187500000001,0.361328125
18051,Indiana,Gibson,0.13631819696464817,0.44042894792644877
18053,Indiana,Grant,0.09898911119776825,0.3811230764615892
18055,Indiana,Greene,0.18829334805051456,0.3882414050579489
18057,Indiana,Hamilton,0.0641787565437869,0.6295302863293493
18059,Indiana,Hancock,0.09519038076152304,0.606938877755511
18061,Indiana,Harrison,0.07565441065214103,0.4778584758158067
18063,Indiana,Hendricks,0.11499645284573311,0.6388482046822437
18065,Indiana,Henry,0.09608700985402953,0.4712352291777405
18067,Indiana,Howard,0.10877620789404481,0.42902053599177603
18069,Indiana,Huntington,0.049097157820086196,0.46421362718891496
18071,Indiana,Jackson,0.09046265184802274,0.46060566899284916
18073,Indiana,Jasper,0.07898414241448448,0.4352330032201227
18075,Indiana,Jay,0.10743236644203534,0.35164566852231666
18077,Indiana,Jefferson,0.06938787823935802,0.5007994690318882
18079,Indiana,Jennings,0.09053706587476913,0.3700430956433564
18081,Indiana,Johnson,0.1261088616202516,0.520934689209656
18083,Indiana,Knox,0.08819800452014773,0.4642246844165151
18085,Indiana,Kosciusko,0.07602193419740777,0.3706754735792622
18087,Indiana,LaGrange,0.10136972753795183,0.20778321712901152
18089,Indiana,Lake,0.11048726689392421,0.4946139963906156
18091,Indiana,LaPorte,0.10407678553955363,0.5036693738491509
18093,Indiana,Lawrence,0.12885739041567618,0.4564439803603564
18095,Indiana,Madison,0.11757563648379685,0.47686526446833527
18097,Indiana,Marion,0.10570986785754853,0.49583965665271185
18099,Indiana,Marshall,0.132335394294392,0.4106736088512854
18103,Indiana,Miami,0.06117568544574829,0.37564651576664254
18105,Indiana,Monroe,0.05367955453127013,0.5800541089909675
18107,Indiana,Montgomery,0.09489666807254322,0.4245044285111767
18109,Indiana,Morgan,0.08219559765951519,0.48588743382557814
18113,Indiana,Noble,0.11168004720062373,0.3591672461386097
18117,Indiana,Orange,0.15100417778225197,0.5082800624150602
18119,Indiana,Owen,0.075043384456639,0.38487875803198723
18121,Indiana,Parke,0.04332755632582322,0.3861723198811587
18123,Indiana,Perry,0.1199791340636411,0.5245696400625978
18127,Indiana,Porter,0.07158733366047976,0.5132869555177092
18129,Indiana,Posey,0.08722543810958687,0.4434620569344223
18133,Indiana,Putnam,0.08985459892174481,0.4016500571801993
18135,Indiana,Randolph,0.11427638560117541,0.414986531711697
18137,Indiana,Ripley,0.11036385583721331,0.4260044835316434
18139,Indiana,Rush,0.059694364851957976,0.42962034383954156
18141,Indiana,St. Joseph,0.11139121768189014,0.5328677375857419
18143,Indiana,Scott,0.13123359580052493,0.39854002624671914
18145,Indiana,Shelby,0.16868272111863278,0.5237598490733548
18147,Indiana,Spencer,0.05047955577990913,0.42069661786976276
18149,Indiana,Starke,0.13692182619485688,0.33079457447263705
18151,Indiana,Steuben,0.04646435312908378,0.4438216930448671
18153,Indiana,Sullivan,0.10087908920593745,0.4541480520728251
18157,Indiana,Tippecanoe,0.027919313184895652,0.5552077572737865
18159,Indiana,Tipton,0.20834689758447816,0.4132430496777134
18163,Indiana,Vanderburgh,0.0882666429808589,0.5366112270728782
18165,Indiana,Vermillion,0.13601917222618046,0.43299436492000776
18167,Indiana,Vigo,0.12152270778969979,0.46484790820796396
18169,Indiana,Wabash,0.09362086776859505,0.3858148243801653
18173,Indiana,Warrick,0.12519953676171397,0.5709881373438919
18175,Indiana,Washington,0.039032006245121,0.3697040664253779
18177,Indiana,Wayne,0.1803074241581897,0.4435863146665064
18179,Indiana,Wells,0.1596877217885025,0.3879347054648687
18181,Indiana,White,0.09721322099805574,0.49096727154893066
18183,Indiana,Whitley,0.04972068673042613,0.4368108566581849
19011,Iowa,Benton,0.12121212121212122,0.5281329423264907
19013,Iowa,Black Hawk,0.14411639114256083,0.5452479716952358
19015,Iowa,Boone,0.05240501590866554,0.5725622309563916
19017,Iowa,Bremer,0.14006723227149032,0.5475028013446455
19019,Iowa,Buchanan,0.07293946024799416,0.5075127644055434
19021,Iowa,Buena Vista,0.0912452576477933,0.5748931470009124
19027,Iowa,Carroll,0.12042389210019266,0.5513969171483623
19031,Iowa,Cedar,0.0810591731964334,0.5510402593893542
19033,Iowa,Cerro Gordo,0.11361791916896609,0.5648665569133026
19041,Iowa,Clay,0.06103515625,0.4669189453125
19043,Iowa,Clayton,0.14668778970838467,0.4583113301648771
19045,Iowa,Clinton,0.10546706844597503,0.49356435643564356
19047,Iowa,Crawford,0.09682299546142209,0.49918305597579427
19049,Iowa,Dallas,0.06019382411364594,0.5474427657055719
19055,Iowa,Delaware,0.15439158279963405,0.4780992680695334
19057,Iowa,Des Moines,0.06682086867129274,0.4638653302492932
19059,Iowa,Dickinson,0.06778512116590409,0.5210981189628876
19061,Iowa,Dubuque,0.12592428424636834,0.5746176938730281
19065,Iowa,Fayette,0.07176175098672408,0.5052539853400995
19067,Iowa,Floyd,0.1599795226211045,0.487681576758175
19079,Iowa,Hamilton,0.13963694394574108,0.5594786887426025
19083,Iowa,Hardin,0.1244223249200142,0.5085910652920962
19087,Iowa,Henry,0.0927643784786642,0.47812713602187285
19095,Iowa,Iowa,0.11403192894010324,0.5586964350018006
19097,Iowa,Jackson,0.1180395175776238,0.48616884783166536
19099,Iowa,Jasper,0.1269404702086584,0.5222013593208685
19101,Iowa,Jefferson,0.0829981485028411,0.5159931047692013
19103,Iowa,Johnson,0.028131419524513587,0.642017873264684
19105,Iowa,Jones,0.15983725661145018,0.541267073525138
19111,Iowa,Lee,0.05960363582178513,0.4650573684994785
19113,Iowa,Linn,0.0942253331538565,0.5904758596433333
19121,Iowa,Madison,0.048344210780759005,0.4848320038675369
19123,Iowa,Mahaska,0.13970256872465073,0.396800360522758
19125,Iowa,Marion,0.09876099838391093,0.4794996109415215
19127,Iowa,Marshall,0.13215309811744172,0.5742924822341354
19139,Iowa,Muscatine,0.1457152769746733,0.5356077252226206
19145,Iowa,Page,0.0657418973111564,0.48044178554993094
19149,Iowa,Plymouth,0.15565413650867774,0.46707915012841467
19153,Iowa,Polk,0.07534509475001067,0.594580433427227
19155,Iowa,Pottawattamie,0.08327372500453735,0.5092081522841556
19157,Iowa,Poweshiek,0.11252813203300824,0.528989390204694
19163,Iowa,Scott,0.06755634943808003,0.5307295513227877
19167,Iowa,Sioux,0.10871989295272078,0.372128679750223
19169,Iowa,Story,0.023341485939291837,0.5614236276728538
19171,Iowa,Tama,0.32098044937262915,0.5590312226437117
19179,Iowa,Wapello,0.24550610943364282,0.44264469339955415
19181,Iowa,Warren,0.04770719233631662,0.5261339999618343
19183,Iowa,Washington,0.10635940615998227,0.5062264569022823
19187,Iowa,Webster,0.1297332360334063,0.5085002297359388
19191,Iowa,Winneshiek,0.07473841554559044,0.5645241654210265
19193,Iowa,Woodbury,0.13686863442859704,0.48969709555318525
20005,Kansas,Atchison,0.061169562025935896,0.39546121849767557
20009,Kansas,Barton,0.0745302632095085,0.3920684109363355
20015,Kansas,Butler,0.023745918670228554,0.41734936182843574
20021,Kansas,Cherokee,0.06714182419171573,0.4257308129325483
20035,Kansas,Cowley,0.026049958030623176,0.42745086688471445
20037,Kansas,Crawford,0.06158267474083958,0.427435081597044
20041,Kansas,Dickinson,0.07064449516356917,0.4781002064992936
20045,Kansas,Douglas,0.025255714105316327,0.5655932988171907
20051,Kansas,Ellis,0.10368424690675329,0.44394138383908205
20055,Kansas,Finney,0.08318170002599427,0.36924876527164024
20057,Kansas,Ford,0.029165572957680755,0.3703736109895879
20059,Kansas,Franklin,0.065394676104016,0.4488382828127404
20061,Kansas,Geary,0.016331418928114537,0.5045591877840987
20079,Kansas,Harvey,0.06466023983070773,0.41823418763225956
20087,Kansas,Jefferson,0.048998257839721254,0.5072952961672473
20091,Kansas,Johnson,0.05673405338576041,0.6491835051478775
20099,Kansas,Labette,0.029726516052318665,0.4356420927467301
20103,Kansas,Leavenworth,0.0427449591480319,0.5399176854215264
20111,Kansas,Lyon,0.15848845520370428,0.5266788899592902
20113,Kansas,McPherson,0.04632233729279026,0.47202461701353277
20121,Kansas,Miami,0.020473223947822528,0.43166330320844665
20125,Kansas,Montgomery,0.01905608842025027,0.4126595947405196
20133,Kansas,Neosho,0.01886317907444668,0.24220321931589536
20139,Kansas,Osage,0.038056577445135104,0.4643536724597235
20149,Kansas,Pottawatomie,0.011835253274420074,0.33959286728735993
20155,Kansas,Reno,0.12278264241170958,0.45688067465830884
20161,Kansas,Riley,0.022234883753248377,0.35263135952417346
20169,Kansas,Saline,0.08286834981492736,0.44553707898274497
20173,Kansas,Sedgwick,0.03798985918934604,0.4455427777268701
20175,Kansas,Seward,0.059187761792023307,0.38813513021307594
20177,Kansas,Shawnee,0.09893297710009,0.5419291371591144
20191,Kansas,Sumner,0.026807255830578143,0.3949602359038513
20209,Kansas,Wyandotte,0.10871813052084256,0.47847203757865814
21001,Kentucky,Adair,0.20631645770512616,0.3527482410199439
21003,Kentucky,Allen,0.08257237225568292,0.36909850398290267
21005,Kentucky,Anderson,0.004192520543350663,0.4725809156464867
21009,Kentucky,Barren,0.07867820613690008,0.4043160615937957
21013,Kentucky,Bell,0.08714777773166785,0.44657011246213224
21015,Kentucky,Boone,0.025741350906095552,0.5337947164038598
21017,Kentucky,Bourbon,0.004937783922575548,0.4924945684376852
21019,Kentucky,Boyd,0.058017861212987715,0.3819440127639295
21027,Kentucky,Breckinridge,0.01957713390759593,0.3889487079091621
21029,Kentucky,Bullitt,0.030407336682194683,0.3985550433608621
21035,Kentucky,Calloway,0.048513597283238556,0.4286984879928847
21037,Kentucky,Campbell,0.02578537968971593,0.5600154712278138
21043,Kentucky,Carter,0.018777932174108985,0.4266721748601044
21045,Kentucky,Casey,0.14428204002258327,0.3208079794241265
21047,Kentucky,Christian,0.07147962830593281,0.2878292186726783
21049,Kentucky,Clark,0.035161744022503515,0.47673915395434385
21051,Kentucky,Clay,0.0393217006635537,0.38702383878102725
21059,Kentucky,Daviess,0.06872386557224718,0.48008943781942076
21067,Kentucky,Fayette,0.044331462938276965,0.5876367920141364
21069,Kentucky,Fleming,0.006630420368651372,0.4454316403659992
21071,Kentucky,Floyd,0.02504034277446998,0.5208113071058929
21073,Kentucky,Franklin,0.03298345006887721,0.5380376787411963
21079,Kentucky,Garrard,0.02359464401580841,0.44853418274051793
21081,Kentucky,Grant,0.024056773986608396,0.432620985525841
21083,Kentucky,Graves,0.10914349641190757,0.41160741084340635
21085,Kentucky,Grayson,0.09462528387585163,0.4554882664647994
21089,Kentucky,Greenup,0.04727212057171459,0.436043601579445
21093,Kentucky,Hardin,0.034326389767122545,0.5298007262741414
21095,Kentucky,Harlan,0.059632514628601245,0.4069919123402035
21097,Kentucky,Harrison,0.005349882302589343,0.43205649475711533
21099,Kentucky,Hart,0.04147656574035669,0.31527374533388636
21101,Kentucky,Henderson,0.10492710914651843,0.45705802245886634
21103,Kentucky,Henry,0.019135093761959435,0.4966832504145937
21107,Kentucky,Hopkins,0.17171917310613566,0.4553640226317064
21111,Kentucky,Jefferson,0.07382156892546193,0.5570156672869552
21113,Kentucky,Jessamine,0.07359740333264139,0.48866788699967917
21115,Kentucky,Johnson,0.048500881834215165,0.4466931216931217
21117,Kentucky,Kenton,0.038446978658969386,0.5278770169876497
21121,Kentucky,Knox,0.03312025966283576,0.3380916106382274
21125,Kentucky,Laurel,0.019165349048919554,0.3540957948029962
21127,Kentucky,Lawrence,0.024550420425949796,0.389246915853434
21133,Kentucky,Letcher,0.009281603861147207,0.4866808984592538
21137,Kentucky,Lincoln,0.082389289392379,0.37029866117404736
21141,Kentucky,Logan,0.13487897346165062,0.4561461067366579
21145,Kentucky,McCracken,0.04567219152854512,0.4823425414364641
21147,Kentucky,McCreary,0.011842728564661299,0.35575556608242537
21151,Kentucky,Madison,0.02157474029406371,0.4265002535031985
21155,Kentucky,Marion,0.0714978805985394,0.4407844338899954
21157,Kentucky,Marshall,0.05685587036861556,0.4811585962917338
21161,Kentucky,Mason,0.02920560747663551,0.45607476635514016
21163,Kentucky,Meade,0.013332000133320003,0.3206012732060127
21167,Kentucky,Mercer,0.026500596263415926,0.4753765293052427
21173,Kentucky,Montgomery,0.04268336060325816,0.4129970833036921
21177,Kentucky,Muhlenberg,0.10023279875840663,0.45812855664769786
21179,Kentucky,Nelson,0.025675039582352687,0.455689160854123
21183,Kentucky,Ohio,0.10095911155981827,0.36097089012283357
21185,Kentucky,Oldham,0.0606446078068839,0.508142647950656
21193,Kentucky,Perry,0.0386330909984898,0.509113897376462
21195,Kentucky,Pike,0.05113432988460686,0.4759242530126643
21199,Kentucky,Pulaski,0.0615062890180521,0.39714610818956236
21203,Kentucky,Rockcastle,0.043649061545176775,0.36297312464924864
21205,Kentucky,Rowan,0.008109642364771713,0.45697834725488606
21207,Kentucky,Russell,0.14451670279584236,0.4132066033016508
21209,Kentucky,Scott,0.03849182048814627,0.4917155104540285
21211,Kentucky,Shelby,0.056173931134921466,0.4226152085717258
21213,Kentucky,Simpson,0.045932428294375834,0.4341124834132898
21215,Kentucky,Spencer,0.01026167265264238,0.25115443817342226
21217,Kentucky,Taylor,0.053798562809822086,0.42981208930561426
21227,Kentucky,Warren,0.0616852713408743,0.33874132318623007
21231,Kentucky,Wayne,0.025568908207619537,0.3770902582459729
21235,Kentucky,Whitley,0.02451514491174548,0.38913706689910654
21239,Kentucky,Woodford,0.0037214841278701946,0.5847568010122437
22001,Louisiana,Acadia,0.22231485341114354,0.5161873002639988
22003,Louisiana,Allen,0.3076923076923077,0.36826373626373626
22005,Louisiana,Ascension,0.08774703557312252,0.4536284584980237
22007,Louisiana,Assumption,0.12358001806169495,0.40301345120965826
22009,Louisiana,Avoyelles,0.19146952863225256,0.41576600408132414
22011,Louisiana,Beauregard,0.13680264849927493,0.30931078825686065
22015,Louisiana,Bossier,0.13204293725630312,0.42973762291644013
22017,Louisiana,Caddo,0.19844606639534496,0.43856580673371226
22019,Louisiana,Calcasieu,0.12039578384113292,0.35721567451622577
22029,Louisiana,Concordia,0.17659335366832557,0.3761973564510087
22031,Louisiana,De Soto,0.16037595106668656,0.3937043115023124
22033,Louisiana,East Baton Rouge,0.119094270558539,0.4858608392205455
22037,Louisiana,East Feliciana,0.4554992578944675,0.35876964020676594
22039,Louisiana,Evangeline,0.160741885625966,0.35505409582689335
22041,Louisiana,Franklin,0.3641144937797107,0.33827247901284513
22043,Louisiana,Grant,0.15787811809283234,0.38716225359736567
22045,Louisiana,Iberia,0.16159247236482718,0.4142344377868981
22047,Louisiana,Iberville,0.22486028901160673,0.5383089183558745
22049,Louisiana,Jackson,0.22619918834408886,0.3903931874126805
22051,Louisiana,Jefferson,0.14587743119599075,0.5761545983152632
22053,Louisiana,Jefferson Davis,0.17364341085271318,0.32306976744186044
22055,Louisiana,Lafayette,0.0690787704806145,0.45906358969692207
22057,Louisiana,Lafourche,0.15580634910872618,0.4024724007503306
22061,Louisiana,Lincoln,0.13017604760724028,0.3714563187040251
22063,Louisiana,Livingston,0.07520276633727387,0.35478837800986773
22067,Louisiana,Morehouse,0.14826953841351595,0.3925240937999922
22069,Louisiana,Natchitoches,0.14660802345728374,0.39120351859256297
22071,Louisiana,Orleans,0.17083466797917693,0.6307887822040277
22073,Louisiana,Ouachita,0.14342013369250722,0.38734036715554226
22075,Louisiana,Plaquemines,0.08505209440782478,0.5395279608760366
22077,Louisiana,Pointe Coupee,0.25050582907794583,0.5287599961460642
22079,Louisiana,Rapides,0.1561262238219392,0.44186797720403315
22083,Louisiana,Richland,0.16464601107618618,0.3915581499775483
22085,Louisiana,Sabine,0.16249153689911983,0.3642969984202212
22087,Louisiana,St. Bernard,0.08454437437162965,0.45925875148523904
22089,Louisiana,St. Charles,0.13701497649812555,0.5022930978705589
22093,Louisiana,St. James,0.19809825673534073,0.4744948494453249
22095,Louisiana,St. John the Baptist,0.2730889657932528,0.5275796313298962
22097,Louisiana,St. Landry,0.21807608432275258,0.3696026169130119
22099,Louisiana,St. Martin,0.1448799428207159,0.3769389765680839
22101,Louisiana,St. Mary,0.19835647492207426,0.40624620491438285
22103,Louisiana,St. Tammany,0.1160373436141664,0.5083947537513701
22105,Louisiana,Tangipahoa,0.11490195783924241,0.4193245567262705
22109,Louisiana,Terrebonne,0.12958569081949262,0.4066983026099653
22111,Louisiana,Union,0.2937414128014403,0.43137347799308284
22113,Louisiana,Vermilion,0.13947244547499085,0.35499224184522044
22115,Louisiana,Vernon,0.13743589743589743,0.44572307692307694
22117,Louisiana,Washington,0.17816686096386072,0.38085916019620353
22119,Louisiana,Webster,0.1650120377634106,0.40317039521735604
22121,Louisiana,West Baton Rouge,0.16912386484797234,0.47365711974704955
22125,Louisiana,West Feliciana,0.16329196603527107,0.8351404310907903
23001,Maine,Androscoggin,0.03239186964072018,0.5998254438136028
23003,Maine,Aroostook,0.00298040384472096,0.618403993741152
23005,Maine,Cumberland,0.02606667128607677,0.7559697626613081
23007,Maine,Franklin,0.013579576317218902,0.5876561651276481
23009,Maine,Hancock,0.014420130502181047,0.6866145138613504
23011,Maine,Kennebec,0.015366946506850424,0.6288639782598147
23013,Maine,Knox,0.009850518383529934,0.7364247543526978
23015,Maine,Lincoln,0.005675852087294605,0.714788432613446
23017,Maine,Oxford,0.010384755179396646,0.6046869861709677
23019,Maine,Penobscot,0.009855518104586758,0.6387492690490739
23021,Maine,Piscataquis,0.005952380952380952,0.5676785714285715
23025,Maine,Somerset,0.039622006062166926,0.5535590466945342
23027,Maine,Waldo,0.04292170575908299,0.6412250359784887
23029,Maine,Washington,0.006431902235086026,0.6467599292490754
23031,Maine,York,0.020757458532258976,0.7032626950729342
24001,Maryland,Allegany,0.1717910316271694,0.515960414647755
24003,Maryland,Anne Arundel,0.05320767482461016,0.6770736118831607
24005,Maryland,Baltimore,0.0963096888951301,0.6204228030449309
24009,Maryland,Calvert,0.04526691311986032,0.6113404395201707
24011,Maryland,Caroline,0.030036343976211213,0.5204397320758117
24013,Maryland,Carroll,0.08849506336362216,0.6437755580105384
24015,Maryland,Cecil,0.054953000723065804,0.5155844781875151
24017,Maryland,Charles,0.06782021042270596,0.5778642035326528
24019,Maryland,Dorchester,0.0522578463619317,0.5279886877132581
24021,Maryland,Frederick,0.05888479557775185,0.6448142736744481
24023,Maryland,Garrett,0.06942997986530584,0.44775394015135733
24025,Maryland,Harford,0.045607149974705274,0.6187357238122978
24027,Maryland,Howard,0.04935046958175478,0.7334472807590343
24029,Maryland,Kent,0.13022189811438692,0.627669548911345
24031,Maryland,Montgomery,0.09641630753789095,0.7659051598731146
24033,Maryland,Prince George's,0.1027707787729748,0.5964913187641452
24035,Maryland,Queen Anne's,0.05413642378794563,0.606628704334924
24037,Maryland,St. Mary's,0.06591841936419487,0.5955773135167917
24039,Maryland,Somerset,0.052802599512591385,0.4682778229082047
24041,Maryland,Talbot,0.01865373341150136,0.6705484197622982
24043,Maryland,Washington,0.06140719433761029,0.5109207847193045
24045,Maryland,Wicomico,0.06371394370004248,0.500540603158667
24047,Maryland,Worcester,0.07624857033930614,0.6510293556995806
24510,Maryland,Baltimore city,0.10722066285589406,0.5767378966993792
25001,Massachusetts,Barnstable,0.0903945920452759,0.04922356722388164
25003,Massachusetts,Berkshire,0.07982887170027746,0.49256738951839163
25005,Massachusetts,Bristol,0.16591850828729282,0.5628832872928177
25009,Massachusetts,Essex,0.18979315386334644,0.6353748754366663
25011,Massachusetts,Franklin,0.11263005251376199,0.5968829632966817
25013,Massachusetts,Hampden,0.2075886867385821,0.5794772715075404
25015,Massachusetts,Hampshire,0.10535525051137344,0.5865206890603051
25017,Massachusetts,Middlesex,0.1555145153008391,0.6959844411955377
25021,Massachusetts,Norfolk,0.16777298579439406,0.6766788662513207
25023,Massachusetts,Plymouth,0.17670806809854206,0.604202185679111
25025,Massachusetts,Suffolk,0.16266968779450983,0.6542404403360671
25027,Massachusetts,Worcester,0.1579842966856936,0.592257841507648
26005,Michigan,Allegan,0.037343778526497486,0.4632537219299265
26007,Michigan,Alpena,0.06918739405680285,0.509565157228353
26009,Michigan,Antrim,0.034142802270496354,0.5394135973710042
26011,Michigan,Arenac,0.15997866951073192,0.47113718170910546
26015,Michigan,Barry,0.038447367156336607,0.4400140973679573
26017,Michigan,Bay,0.14057926359574796,0.5226563703589585
26019,Michigan,Benzie,0.07234279354479689,0.6189204229271007
26021,Michigan,Berrien,0.0972031416055367,0.5088778869333057
26023,Michigan,Branch,0.15603406000624137,0.3959921537158397
26025,Michigan,Calhoun,0.11317102226193136,0.46968207877298784
26027,Michigan,Cass,0.0697823179359941,0.39382426486266453
26029,Michigan,Charlevoix,0.03070545789514086,0.6030551930605665
26031,Michigan,Cheboygan,0.10555533836350131,0.514445443527894
26033,Michigan,Chippewa,0.043495990213402204,0.6532282180236509
26035,Michigan,Clare,0.09074410163339383,0.43122893440497795
26037,Michigan,Clinton,0.03664947932463856,0.5275123849964615
26041,Michigan,Delta,0.17884724819120398,0.5591957293444977
26043,Michigan,Dickinson,0.23894862604540024,0.6045785639958376
26045,Michigan,Eaton,0.06320128234485917,0.527886420883902
26047,Michigan,Emmet,0.08794559099437148,0.6665396341463414
26049,Michigan,Genesee,0.12505815942945908,0.45791472904475755
26051,Michigan,Gladwin,0.06302686520129205,0.44753013471992437
26055,Michigan,Grand Traverse,0.0357000357000357,0.6128751128751129
26057,Michigan,Gratiot,0.11972893369411651,0.4086587964847585
26059,Michigan,Hillsdale,0.1071131902242819,0.34973549599965026
26061,Michigan,Houghton,0.04550199405797489,0.4609887315650009
26063,Michigan,Huron,0.08915209985035183,0.49877415862705765
26065,Michigan,Ingham,0.05265005265005265,0.53991224991225
26067,Michigan,Ionia,0.05837973774025508,0.4154691335848153
26069,Michigan,Iosco,0.14661013591155844,0.5205056068470896
26073,Michigan,Isabella,0.05124701059104886,0.44488616951889925
26075,Michigan,Jackson,0.09166531559058654,0.47649751194143397
26077,Michigan,Kalamazoo,0.0771964688347919,0.5684526311766729
26079,Michigan,Kalkaska,0.05017002062545292,0.4382630023970121
26081,Michigan,Kent,0.06915166860696623,0.557877666898692
26087,Michigan,Lapeer,0.09253094708809623,0.4289486453243661
26089,Michigan,Leelanau,0.017936415407380835,0.757589345769248
26091,Michigan,Lenawee,0.050290174305744145,0.4801303521318005
26093,Michigan,Livingston,0.02991757193112769,0.5538722622842582
26099,Michigan,Macomb,0.16238905967542613,0.5194759066155101
26101,Michigan,Manistee,0.04394375199744328,0.5476190476190477
26103,Michigan,Marquette,0.06816426072072344,0.6028901646545587
26105,Michigan,Mason,0.05163155720776538,0.5622332369544265
26107,Michigan,Mecosta,0.02769804099310067,0.42045626227526817
26109,Michigan,Menominee,0.09360905454854906,0.635222534252404
26111,Michigan,Midland,0.038326107265192706,0.5422186025343139
26113,Michigan,Missaukee,0.04650544778102578,0.4407387722561786
26115,Michigan,Monroe,0.07557700133713156,0.4994477065286902
26117,Michigan,Montcalm,0.06605218122316629,0.3719488395832708
26121,Michigan,Muskegon,0.1313813813813814,0.4944148694148694
26123,Michigan,Newaygo,0.05402377045900196,0.40177678178398496
26125,Michigan,Oakland,0.11597660066149035,0.604753628192201
26127,Michigan,Oceana,0.12003450992160244,0.49517986421096066
26129,Michigan,Ogemaw,0.11073663938372653,0.42311025517573425
26133,Michigan,Osceola,0.06115940762745184,0.3984535406928487
26137,Michigan,Otsego,0.07572436331752422,0.5043242596947113
26139,Michigan,Ottawa,0.07359891964888589,0.5183929777177583
26143,Michigan,Roscommon,0.10656890745556076,0.5385140031544396
26145,Michigan,Saginaw,0.16515537228335192,0.48599861143253875
26147,Michigan,St. Clair,0.07419738999769303,0.45655711640261126
26149,Michigan,St. Joseph,0.07056236564433285,0.4127077897569701
26151,Michigan,Sanilac,0.10834502967176379,0.4016153258969245
26155,Michigan,Shiawassee,0.07489646664904398,0.4721855082679825
26157,Michigan,Tuscola,0.13690152467040487,0.41657446130187725
26159,Michigan,Van Buren,0.0859936232420919,0.5142947861404739
26161,Michigan,Washtenaw,0.04459272869891312,0.6516958668450376
26163,Michigan,Wayne,0.19112815231820943,0.4745447743344107
26165,Michigan,Wexford,0.04751581385679921,0.4736435720013067
27001,Minnesota,Aitkin,0.19748996623558643,0.5504873542715168
27003,Minnesota,Anoka,0.0722751843292011,0.49846243476683694
27005,Minnesota,Becker,0.08242617173066538,0.4785549839411079
27007,Minnesota,Beltrami,0.06056935190793458,0.5359522367396383
27009,Minnesota,Benton,0.15708451146716934,0.3527876459073443
27013,Minnesota,Blue Earth,0.03183238800787128,0.5275639541613613
27015,Minnesota,Brown,0.08876196356900279,0.5721287434393332
27017,Minnesota,Carlton,0.08009500925235452,0.5596984008617119
