fips,state,county,rate_mort_period3,rate_vaccination
1113,Alabama,Russell,0.09293209198587432,0.33524829765304226
1115,Alabama,St. Clair,0.3095397517096034,0.345949090589772
1117,Alabama,Shelby,0.12195996843389052,0.31491229643446444
1121,Alabama,Talladega,0.2714579605351252,0.3204421234585935
1123,Alabama,Tallapoosa,0.2565902544116579,0.3419428239451962
1125,Alabama,Tuscaloosa,0.18675452351168978,0.3593438925985306
1127,Alabama,Walker,0.3948455817085489,0.41304214747023354
1129,Alabama,Washington,0.1884585391213933,0.4463867949051209
1133,Alabama,Winston,0.33135089209855567,0.19932030586236194
2020,Alaska,Anchorage,0.08068752639512167,0.5555216019392475
2050,Alaska,Bethel Census Area,0.10178934961962928,0.5709311046823101
2090,Alaska,Fairbanks North Star Borough,0.07213423239767916,0.48808739741780355
2110,Alaska,Juneau City and Borough,0.021702061695861107,0.6580065106185088
2122,Alaska,Kenai Peninsula Borough,0.07483120461232334,0.4175581217367642
2170,Alaska,Matanuska-Susitna Borough,0.08871788645978278,0.341031555551405
4001,Arizona,Apache,0.4180488026537011,0.8060920010299754
4003,Arizona,Cochise,0.19769304965443574,0.5472669733034669
4005,Arizona,Coconino,0.11922729684840216,0.6782517005396241
4007,Arizona,Gila,0.27781949241627873,0.529734194323472
4009,Arizona,Graham,0.20242389640048788,0.5540186333791814
4012,Arizona,La Paz,0.4650600954279157,0.540013287431298
4013,Arizona,Maricopa,0.17818977108824025,0.5081331177350965
4015,Arizona,Mohave,0.33057153708731307,0.36442581365143223
4017,Arizona,Navajo,0.318599660785067,0.6492967381017083
4019,Arizona,Pima,0.18554138119074248,0.5989498127814628
4021,Arizona,Pinal,0.1850615147296738,0.5049192971895106
4023,Arizona,Santa Cruz,0.22236673729258008,0.8856489542469949
4025,Arizona,Yavapai,0.23115122624455461,0.40679652341782063
4027,Arizona,Yuma,0.238374345819375,0.6126956410847504
5001,Arkansas,Arkansas,0.19826228934631757,0.5157735144906409
5003,Arkansas,Ashley,0.16787325569195258,0.466530269646417
5005,Arkansas,Baxter,0.33391788983111925,0.43685588680423765
5007,Arkansas,Benton,0.13927331685031283,0.4552795489795416
5009,Arkansas,Boone,0.2006796350306371,0.3342252428223584
5015,Arkansas,Carroll,0.17692852087756544,0.42200990799716914
5019,Arkansas,Clark,0.19584071621747645,0.4641424974354192
5023,Arkansas,Cleburne,0.26304075108251385,0.40427340050989435
5027,Arkansas,Columbia,0.17981667470724969,0.44155958072014384
5029,Arkansas,Conway,0.16413227130098962,0.48940381366159785
5031,Arkansas,Craighead,0.12496516258956585,0.3915904738786849
5033,Arkansas,Crawford,0.20787254918264517,0.43377180583040925
5035,Arkansas,Crittenden,0.22008595810061668,0.3801673483794614
5037,Arkansas,Cross,0.19604348600962396,0.45731598645517735
5043,Arkansas,Drew,0.26512968299711814,0.45556195965417867
5045,Arkansas,Faulkner,0.12469837568219728,0.4460477092746441
5047,Arkansas,Franklin,0.1813183599461894,0.46277124641750017
5051,Arkansas,Garland,0.26552206029147535,0.4075464164503893
5053,Arkansas,Grant,0.22274195344693173,0.4202026951776367
5055,Arkansas,Greene,0.17491691446562882,0.38556060871086234
5057,Arkansas,Hempstead,0.149514079242462,0.3635684026912534
5059,Arkansas,Hot Spring,0.17554479418886199,0.39842615012106536
5063,Arkansas,Independence,0.21614212662765564,0.35753070799725867
5067,Arkansas,Jackson,0.17905102954341987,0.3428827215756491
5069,Arkansas,Jefferson,0.1590841510556051,0.37774308652988403
5071,Arkansas,Johnson,0.16699677657384754,0.4577265136510156
5075,Arkansas,Lawrence,0.1480019733596448,0.4182289097187962
5083,Arkansas,Logan,0.1798305806634802,0.42771283895698264
5085,Arkansas,Lonoke,0.14861852327230968,0.4250759981084915
5087,Arkansas,Madison,0.1876399733672296,0.38889897705950005
5089,Arkansas,Marion,0.291215975276358,0.3211101866159515
5091,Arkansas,Miller,0.2276995305164319,0.2763849765258216
5093,Arkansas,Mississippi,0.12289541600098315,0.3614108393756913
5103,Arkansas,Ouachita,0.30022075055187636,0.5034878587196469
5107,Arkansas,Phillips,0.362143891839691,0.47682279092225976
5111,Arkansas,Poinsett,0.2133681689527542,0.4075767472240366
5113,Arkansas,Polk,0.47344050777795116,0.32443681390146195
5115,Arkansas,Pope,0.17039806882188668,0.45467884697306765
5119,Arkansas,Pulaski,0.14707171938615723,0.5027948637644848
5121,Arkansas,Randolph,0.1184642722524366,0.3452695062193743
5123,Arkansas,St. Francis,0.21221307925508875,0.48505846686877435
5125,Arkansas,Saline,0.13369417255461205,0.4377309262980489
5131,Arkansas,Sebastian,0.19092481161824426,0.440003442906439
5133,Arkansas,Sevier,0.20203295662604964,0.43386577435444157
5135,Arkansas,Sharp,0.23739216026865845,0.3533090151120375
5139,Arkansas,Union,0.18948123111589082,0.42310646796742973
5141,Arkansas,Van Buren,0.2279057989364396,0.4089009875917954
5143,Arkansas,Washington,0.11550772559594259,0.4710396915455666
5145,Arkansas,White,0.1731274895212309,0.41570123141808335
5149,Arkansas,Yell,0.20727434239747322,0.4633075062922568
6001,California,Alameda,0.05189160657721655,0.7076749053260523
6005,California,Amador,0.11118248752285417,0.48416267233285565
6007,California,Butte,0.09922885007938309,0.4911591819762607
6009,California,Calaveras,0.13247372604433455,0.5654420206659012
6011,California,Colusa,0.05036860662118228,0.510050826503045
6013,California,Contra Costa,0.06389765396975969,0.7089500457575817
6015,California,Del Norte,0.14778502685362074,0.3750856071801896
6017,California,El Dorado,0.07636582367863588,0.5687057038993645
6019,California,Fresno,0.1575366775921178,0.5165487867990411
6021,California,Glenn,0.11411972196285923,0.469931182349483
6023,California,Humboldt,0.0732799366861347,0.5799300909404014
6025,California,Imperial,0.21702596520906833,0.7039654539181533
6027,California,Inyo,0.12620950778291964,0
6029,California,Kern,0.13197908131561145,0.44191985570287107
6031,California,Kings,0.15542410450795482,0.3902587778550162
6033,California,Lake,0.12323401258747413,0.5006088347050452
6035,California,Lassen,0.13748854262144822,0.3085242896425298
6037,California,Los Angeles,0.182664105854109,0.621193969368312
6039,California,Madera,0.11519631371796103,0.4589613132379764
6041,California,Marin,0.04307699345458427,0.7721227046252492
6043,California,Mariposa,0.07588582102620979,0
6045,California,Mendocino,0.06986823287955372,0.5696335192847239
6047,California,Merced,0.13691225524711773,0.42997916088790267
6053,California,Monterey,0.10067534479027869,0.5972735658888243
6055,California,Napa,0.05651395822314319,0.6789355088792123
6057,California,Nevada,0.05966295321837619,0.5541808080906877
6059,California,Orange,0.12240393675660632,0.6304863305144762
6061,California,Placer,0.08425182648571054,0.5848485073096489
6063,California,Plumas,0.035371399696816574,0
6065,California,Riverside,0.14920281119930856,0.5205954052316096
6067,California,Sacramento,0.1032771733472971,0.5716811088574214
6069,California,San Benito,0.07787070348393528,0.5460137986886574
6071,California,San Bernardino,0.20791564565233533,0.4933587085761537
6073,California,San Diego,0.09249283188131814,0.5262808786909976
6075,California,San Francisco,0.05652400267745275,0.7555176694718896
6077,California,San Joaquin,0.15823251838666996,0.5184495523161878
6079,California,San Luis Obispo,0.10516103447299097,0.5371568988471235
6081,California,San Mateo,0.058343209818403484,0.7339157189165431
6083,California,Santa Barbara,0.08656289530574773,0.615640665820373
6085,California,Santa Clara,0.0709615810694747,0.7537865543814128
6087,California,Santa Cruz,0.061286047086882206,0.7035158254602915
6089,California,Shasta,0.16743981773764102,0.4322253026268837
6093,California,Siskiyou,0.1293220800435611,0.4759506307287413
6095,California,Solano,0.056230443382558865,0.5709859732607704
6097,California,Sonoma,0.049502621388814456,0.6945340514622707
6099,California,Stanislaus,0.158986250131132,0.5001718281429176
6101,California,Sutter,0.1415193761103249,0.5031164373249827
6103,California,Tehama,0.1276033359157818,0.35684880523781315
6105,California,Trinity,0.062065541211519366,0
6107,California,Tulare,0.14055719832515,0.439739007475952
6109,California,Tuolumne,0.18338727076591155,0.5231211794318591
6111,California,Ventura,0.1155428201691547,0.6348337309191402
6113,California,Yolo,0.07439822922972418,0.6190117512234119
6115,California,Yuba,0.08458473797119216,0.42905301869445295
8001,Colorado,Adams,0.08853440909055915,0.5916427367140646
8003,Colorado,Alamosa,0.1404494382022472,0.4946873473375672
8005,Colorado,Arapahoe,0.06426794083075092,0.5972766269253668
8013,Colorado,Boulder,0.03990833177126479,0.6898578416848572
8014,Colorado,Broomfield,0.03373272884283247,0.6843830958549223
8015,Colorado,Chaffee,0.041076196344218524,0.6109570753748202
8029,Colorado,Delta,0.2179766636748301,0.42986280292345175
8031,Colorado,Denver,0.044582836027403774,0.683003457615559
8035,Colorado,Douglas,0.05000307281453051,0.6367514204783534
8037,Colorado,Eagle,0.03409233640164361,0.7232420017584468
8039,Colorado,Elbert,0.0690660732100376,0.34295142352850894
8041,Colorado,El Paso,0.09022515214370307,0.5432608383135152
8043,Colorado,Fremont,0.16551216820940354,0.3789615643964936
8045,Colorado,Garfield,0.07133014509199967,0.5514306557509929
8049,Colorado,Grand,0.06998791117897818,0.5714831074632564
8051,Colorado,Gunnison,0.02955432084170706,0.6454072585411987
8059,Colorado,Jefferson,0.06244531745895592,0.6979396476299944
8067,Colorado,La Plata,0.07908264136022143,0.6505805384808944
8069,Colorado,Larimer,0.060713072248555974,0.6071390774955022
8075,Colorado,Logan,0.15328874024526198,0.3510312151616499
8077,Colorado,Mesa,0.15157061842096814,0.44019704180394725
8083,Colorado,Montezuma,0.10058416186312817,0.5606793299547371
8085,Colorado,Montrose,0.14761358044940134,0.42566601841655144
8087,Colorado,Morgan,0.12366459413967229,0.4140702827110027
8089,Colorado,Otero,0.3477795612627073,0.4202247191011236
8093,Colorado,Park,0.034502587694077054,0.4723404255319149
8097,Colorado,Pitkin,0.017283097131005877,0.7494527019241848
8101,Colorado,Pueblo,0.16591144253755308,0.5002319192207514
8107,Colorado,Routt,0.024165290587619317,0.7084860445446857
8117,Colorado,Summit,0.019320560296248592,0.7620028980840444
8119,Colorado,Teller,0.09307972480777013,0.5079724807770134
8123,Colorado,Weld,0.06504934935452199,0.5237658101835668
9001,Connecticut,Fairfield,0.07363547203470998,0.7130462211424674
9003,Connecticut,Hartford,0.09827703897062584,0.6725495776533132
9005,Connecticut,Litchfield,0.07181968399339042,0.6758124264253237
9007,Connecticut,Middlesex,0.10715699108039818,0.7527352430819811
9009,Connecticut,New Haven,0.09782212792035475,0.6857250226921898
9011,Connecticut,New London,0.11021950810820874,0.7045111802051721
9013,Connecticut,Tolland,0.06809624268966807,0.6135872032472561
9015,Connecticut,Windham,0.14946142349121272,0.5791114776065557
10001,Delaware,Kent,0.16661992510351883,0.4779957217722201
10003,Delaware,New Castle,0.10740837434884767,0.5829804159314829
10005,Delaware,Sussex,0.15123558206741988,0.5905222893444211
12001,Florida,Alachua,0.14328396799632273,0.5793412528549061
12003,Florida,Baker,0.3078665204005804,0.3229059768569305
12005,Florida,Bay,0.285932791525888,0.45180805405899005
12007,Florida,Bradford,0.3427198530191146,0.38310426456559377
12009,Florida,Brevard,0.20837042458771007,0.5733022096496607
12011,Florida,Broward,0.157325618772099,0.6387162970106075
12015,Florida,Charlotte,0.24565553634792103,0.6032047611147088
12017,Florida,Citrus,0.3874079418628082,0.5072703990431804
12019,Florida,Clay,0.241929941121217,0.4437856537377718
12021,Florida,Collier,0.14477634184249186,0.6584662224020098
12023,Florida,Columbia,0.2984303710292978,0.39154638583603546
12027,Florida,DeSoto,0.25606310336708266,0.4582057923239934
12029,Florida,Dixie,0.13127274897070232,0.313085506295125
12031,Florida,Duval,0.2128435353923945,0.5230577148499297
12033,Florida,Escambia,0.23267734269427315,0.47794225004271446
12035,Florida,Flagler,0.1551422281544142,0.5758983515054863
12039,Florida,Gadsden,0.1551590380139643,0.5514078400949208
12041,Florida,Gilchrist,0.1959247648902821,0.3443797581728616
12049,Florida,Hardee,0.31981679630433923,0.40083705136810516
12051,Florida,Hendry,0.17415886317171053,0.4503899644110149
12053,Florida,Hernando,0.3465028403979128,0.4926817983188957
12055,Florida,Highlands,0.3664740455376105,0.488981083617326
12057,Florida,Hillsborough,0.13604957520472516,0.5502027042764506
12059,Florida,Holmes,0.2747672111128072,0.26321681168269473
12061,Florida,Indian River,0.2578416401732295,0.6117418078954615
12063,Florida,Jackson,0.3592637207041569,0.36921743908366617
12069,Florida,Lake,0.24195480732167227,0.5749565054329142
12071,Florida,Lee,0.1573298353622792,0.570352855201348
12073,Florida,Leon,0.11807062334444451,0.5163724597704297
12075,Florida,Levy,0.15146219270651287,0.4093673540720028
12079,Florida,Madison,0.13357079252003562,0.40277159394479073
12081,Florida,Manatee,0.18213204573315653,0.5613369693027445
12083,Florida,Marion,0.348489524032476,0.5031869499984039
12085,Florida,Martin,0.20513662098957908,0.5905977996730438
12086,Florida,Miami-Dade,0.18299135343647324,0.761910260951444
12087,Florida,Monroe,0.07963897000265463,0.6288220672345971
12089,Florida,Nassau,0.19922082521692933,0.5154838852488047
12091,Florida,Okaloosa,0.17669180036661186,0.5222943477521401
12093,Florida,Okeechobee,0.3127837756028655,0.4506104328523862
12095,Florida,Orange,0.10532146124086306,0.6000882574263519
12097,Florida,Osceola,0.1605532913424725,0.6191387756782347
12099,Florida,Palm Beach,0.160435225785439,0.6034200715592039
12101,Florida,Pasco,0.218903666369456,0.517507844048045
12103,Florida,Pinellas,0.18058464801111868,0.6011863118505026
12105,Florida,Polk,0.2387434728279309,0.5055844732610069
12107,Florida,Putnam,0.3518773611925642,0.3707396243913749
12109,Florida,St. Johns,0.1305659687299991,0.6116302459541008
12111,Florida,St. Lucie,0.19530656752504358,0.5219818604848949
12113,Florida,Santa Rosa,0.21329787234042552,0.44197340425531917
12115,Florida,Sarasota,0.19631065008317858,0.6420026451247218
12117,Florida,Seminole,0.11829519003686902,0.5588141597431062
12119,Florida,Sumter,0.27591096861705405,0.76757198347617
12121,Florida,Suwannee,0.17941758292312646,0.35004830473386395
12123,Florida,Taylor,0.2569278766746192,0.3526793907138925
12125,Florida,Union,0.2105654301108565,0.31058400941351333
12127,Florida,Volusia,0.16620208366829675,0.5422632026780214
12129,Florida,Wakulla,0.24878568889941952,0.41150337637720646
12131,Florida,Walton,0.16067990173295266,0.41921519155434567
12133,Florida,Washington,0.14614108539379098,0.29212418042499405
13001,Georgia,Appling,0.3307308609846021,0.14709390587725005
13009,Georgia,Baldwin,0.260279915066554,0.15187561359848398
13011,Georgia,Banks,0.2661491544219573,0.15325755475464375
13013,Georgia,Barrow,0.1640620322136399,0.19614394347643854
13015,Georgia,Bartow,0.21487405992598785,0.16432355993057915
13017,Georgia,Ben Hill,0.35477492148423867,0.1359195068046993
13019,Georgia,Berrien,0.20374449339207049,0.19812775330396476
13021,Georgia,Bibb,0.24214152250454413,0.23928158326236448
13025,Georgia,Brantley,0.37733755063536983,0.13573053659619333
13027,Georgia,Brooks,0.24538371879025828,0.29826391018955895
13029,Georgia,Bryan,0.10952657695918458,0.29777817515311367
13031,Georgia,Bulloch,0.17756075907224503,0.2593496837198979
13033,Georgia,Burke,0.2764677183281834,0.3783948609530005
13035,Georgia,Butts,0.26342690886215303,0.14008807108594795
13039,Georgia,Camden,0.13328951212386794,0.43246056091148116
13045,Georgia,Carroll,0.1712156309799577,0.2338268372108638
13047,Georgia,Catoosa,0.10755539839698254,0.18309464875058934
13051,Georgia,Chatham,0.15747178207259957,0.43503527029269434
13055,Georgia,Chattooga,0.26036451031444025,0.14856799519327057
13057,Georgia,Cherokee,0.12339659440402069,0.29407021228715025
13059,Georgia,Clarke,0.09403828368474636,0.23577962400230043
13063,Georgia,Clayton,0.17137384700683816,0.2080176078227121
13067,Georgia,Cobb,0.11159709142738554,0.38932635818881184
13069,Georgia,Coffee,0.3318481388656827,0.2802144249512671
13071,Georgia,Colquitt,0.28977297485729225,0.2066974595842956
13073,Georgia,Columbia,0.1314018332158195,0.2663226716236139
13075,Georgia,Cook,0.24377503047187882,0.35527308607580244
13077,Georgia,Coweta,0.19704703129490003,0.2865050151206229
13081,Georgia,Crisp,0.36267885532591415,0.21169515103338632
13083,Georgia,Dade,0.07384160974709249,0.20903329025906098
13085,Georgia,Dawson,0.2201656840062691,0.13083065900440333
13087,Georgia,Decatur,0.17366431709061192,0.3487928627370858
13089,Georgia,DeKalb,0.10910774979002646,0.31988717683043294
13091,Georgia,Dodge,0.3462986198243413,0.11944792973651192
13095,Georgia,Dougherty,0.23662431518825036,0.2477444923650775
13097,Georgia,Douglas,0.13172764269916873,0.292802817584947
13103,Georgia,Effingham,0.20225725269804998,0.22509225092250923
13105,Georgia,Elbert,0.2800835158119876,0.19325762591027143
13107,Georgia,Emanuel,0.36015460295151086,0.2930867884750527
13111,Georgia,Fannin,0.2685730084126545,0.21774161696749478
13113,Georgia,Fayette,0.14094669194758125,0.33475678305955
13115,Georgia,Floyd,0.2789499310232898,0.1810030025156212
13117,Georgia,Forsyth,0.0811833669607574,0.2229637500348213
13119,Georgia,Franklin,0.24334016393442623,0.14771174863387979
13121,Georgia,Fulton,0.096183592541553,0.2978494623655914
13123,Georgia,Gilmer,0.3253277198354224,0.13909354766688994
13127,Georgia,Glynn,0.24615675925158878,0.45656161611380014
13129,Georgia,Gordon,0.23286528569442513,0.16135478937856249
13131,Georgia,Grady,0.21344717182497333,0.18486049702698581
13133,Georgia,Greene,0.22204599524187152,0.39191118160190325
13135,Georgia,Gwinnett,0.09288844400885209,0.3054044565555836
13137,Georgia,Habersham,0.2650387782146814,0.19115378766483457
13139,Georgia,Hall,0.21168084436042847,0.3008083254568368
13143,Georgia,Haralson,0.2941274775226445,0.1515090745011531
13145,Georgia,Harris,0.16730125764393677,0.21180916118610824
13147,Georgia,Hart,0.14712714883072633,0.27524392132569303
13151,Georgia,Henry,0.14706371099072751,0.2096322576356808
13153,Georgia,Houston,0.16194777337089708,0.345682105687728
13157,Georgia,Jackson,0.1976102335752961,0.23914790467282332
13163,Georgia,Jefferson,0.29282576866764276,0.3191800878477306
13169,Georgia,Jones,0.24341200126997567,0.24778636187250855
13171,Georgia,Lamar,0.32972972972972975,148
13175,Georgia,Laurens,0.23804720597135365,0.23847084930401452
13177,Georgia,Lee,0.14172421071676267,0.16729487682055302
13179,Georgia,Liberty,0.12719136937599607,0.3930519798945691
13183,Georgia,Long,0.12988619495299358,0.09203364670954972
13185,Georgia,Lowndes,0.15052726826834445,0.26712670505957664
13187,Georgia,Lumpkin,0.25680840898232205,0.11302556139512661
13189,Georgia,McDuffie,0.2403846153846154,0.18740754437869822
13195,Georgia,Madison,0.17264276228419656,0.22543160690571049
13199,Georgia,Meriwether,0.44632028331635376,0.25217096007373985
13205,Georgia,Mitchell,0.22063893357848768,0.21916800735463113
13207,Georgia,Monroe,0.3076152663018207,0.12551418249454518
13211,Georgia,Morgan,0.16917947952430712,0.2247101557446385
13213,Georgia,Murray,0.2601756185425162,0.1627098291346659
13215,Georgia,Muscogee,0.20732449908661238,0.30822242197543037
13217,Georgia,Newton,0.20803143586141906,0.18010721620155934
13219,Georgia,Oconee,0.10765807794444844,0.26672886911170124
13223,Georgia,Paulding,0.1434830814474004,0.2036985432316896
13225,Georgia,Peach,0.26089131910939567,0.14642078553304028
13227,Georgia,Pickens,0.29202793834296725,0.14812138728323698
13229,Georgia,Pierce,0.3601136133089876,0.24513085818624467
13231,Georgia,Pike,0.27529249827942187,0.15262851394991794
13233,Georgia,Polk,0.2706928336405853,0.15268475952675425
13237,Georgia,Putnam,0.22678822515534997,0.13779652560439062
13241,Georgia,Rabun,0.30800213232245455,0.2738849730498134
13245,Georgia,Richmond,0.2226449249057389,0.3368375708470671
13247,Georgia,Rockdale,0.17954472587367745,0.18261194827401944
13255,Georgia,Spalding,0.3209223546192018,0.1651264374647134
13257,Georgia,Stephens,0.2240143369175627,0.13661140979689368
13261,Georgia,Sumter,0.2025931928687196,0.386547811993517
13267,Georgia,Tattnall,0.31520882584712373,0.1589177830312582
13275,Georgia,Thomas,0.21179964190576006,0.23732477400759858
13277,Georgia,Tift,0.23945433436532507,0.20936532507739938
13279,Georgia,Toombs,0.3699593044765076,0.21083980762116167
13285,Georgia,Troup,0.26214962694091554,0.21836199694638897
13291,Georgia,Union,0.34101981162715167,0.14399967521922702
13293,Georgia,Upson,0.34296028880866425,0.3503971119133574
13295,Georgia,Walker,0.13598604664912642,0.2442723268395069
13297,Georgia,Walton,0.2658446515573118,0.2287919067371448
13299,Georgia,Ware,0.45515985765909905,0.23279357810819012
13303,Georgia,Washington,0.39523714228537127,0.15719431658995398
13305,Georgia,Wayne,0.40140658174097665,0.30977972399150744
13311,Georgia,White,0.3571045959361497,0.13116451808734778
13313,Georgia,Whitfield,0.22942914916783325,0.23096515787836366
13321,Georgia,Worth,0.2453810623556582,0.1698903002309469
15001,Hawaii,Hawaii,0.03738243225057195,2.9905945800457563e-4
15003,Hawaii,Honolulu,0.046826980210682066,5.548406898912749e-4
15007,Hawaii,Kauai,0.010914349641190755,0
15009,Hawaii,Maui,0.0467363463102565,4.552241523726283e-4
16001,Idaho,Ada,0.09818836407275637,0.5087834138437513
16005,Idaho,Bannock,0.15973706589441267,0.4246247902732768
16011,Idaho,Bingham,0.17919653275545924,0.37789631605267543
16013,Idaho,Blaine,0.07003955174686882,0.6482778510217535
16017,Idaho,Bonner,0.18042878369772872,0.360645298238166
16019,Idaho,Bonneville,0.10002904068923235,0.40659384982736924
16027,Idaho,Canyon,0.14409034854287012,0.36697604984747195
16031,Idaho,Cassia,0.06489555871020078,0.30707767187183127
16039,Idaho,Elmore,0.1255843159143236,0.3685550826763413
16045,Idaho,Gem,0.2510066412173822,0.326151754431836
16047,Idaho,Gooding,0.179510193614566,0.3469675599435825
16049,Idaho,Idaho,0.12091167402212682,0.26878665135118796
16051,Idaho,Jefferson,0.10682723123239778,0.32290958531611147
16053,Idaho,Jerome,0.14853323431117713,0.36039938936337007
16055,Idaho,Kootenai,0.16456390565002743,0.37696222032889437
16057,Idaho,Latah,0.08350836348913127,0.5016322089227421
16065,Idaho,Madison,0.052917052520174625,0.3278967361517963
16067,Idaho,Minidoka,0.11567112386063944,0.32258363022255127
16069,Idaho,Nez Perce,0.133048229983369,0.44792112140650986
16075,Idaho,Payette,0.16938470022847238,0.25963129283857245
16083,Idaho,Twin Falls,0.11882815449881172,0.38834595651111653
17001,Illinois,Adams,0.18406681168900316,0.48893317309886364
17005,Illinois,Bond,0.09566517189835576,0.4812556053811659
17007,Illinois,Boone,0.07858105074090704,0.54230279898218825
17011,Illinois,Bureau,0.12934664901937193,0.508964023583203
17015,Illinois,Carroll,0.07005477009298178,0.5133740924722965
17019,Illinois,Champaign,0.06363393486022392,0.5811526971559031
17021,Illinois,Christian,0.13810531264692055,0.40893864598025387
17023,Illinois,Clark,0.1682303461662892,0.43487544483985763
17027,Illinois,Clinton,0.10569392124447816,0.524539960432532
17029,Illinois,Coles,0.13443441521029384,0.4469624223801293
17031,Illinois,Cook,0.08313839282075526,0.615029055787833
17033,Illinois,Crawford,0.13384014133518926,0.44247550725413565
17037,Illinois,DeKalb,0.07866958773152759,0.5267874925313683
17039,Illinois,De Witt,0.10956432070121165,0.48440319670018045
17041,Illinois,Douglas,0.11144883485309016,0.42806484295846
17043,Illinois,DuPage,0.0606725216722033,0.6768877354678056
17045,Illinois,Edgar,0.2608798766749674,0.43810032017075773
17049,Illinois,Effingham,0.19614630206530517,0.4311468789661936
17051,Illinois,Fayette,0.12565152643335814,0.3170606850335071
17055,Illinois,Franklin,0.23807004549783092,0.4159877261665432
17057,Illinois,Fulton,0.196375970722128,0.532446666071588
17063,Illinois,Grundy,0.10850322654331562,0.494298821693031
17067,Illinois,Hancock,0.14188422247446084,0.4399545970488082
17073,Illinois,Henry,0.1379758136514893,0.5348997646294944
17075,Illinois,Iroquois,0.14403368172249512,0.45289359973409166
17077,Illinois,Jackson,0.11703854721183976,0.5064937516517537
17081,Illinois,Jefferson,0.2128634171314634,0.4080780319564573
17083,Illinois,Jersey,0.2045370026031982,0.5109241353663072
17085,Illinois,Jo Daviess,0.04084411164057182,0.6095756750624007
17089,Illinois,Kane,0.07724743573361832,0.6074204002927271
17091,Illinois,Kankakee,0.11720712172796784,0.4645587989060669
17093,Illinois,Kendall,0.04474137211930022,0.5814634220324716
17095,Illinois,Knox,0.20813737066463864,0.5283286969399804
17097,Illinois,Lake,0.06187512424020987,0.6582449302994924
17099,Illinois,LaSalle,0.1513797442959018,0.28478542377209143
17101,Illinois,Lawrence,0.14397905759162302,0.3962696335078534
17103,Illinois,Lee,0.13764826475325817,0.5367110850783423
17105,Illinois,Livingston,0.1731118246544744,0.4591093117408907
17107,Illinois,Logan,0.17865437524564978,0.5083788901990209
17109,Illinois,McDonough,0.11381158675379983,0.48744401204200016
17111,Illinois,McHenry,0.0570546273881552,0.5907829377653282
17113,Illinois,McLean,0.10646138727376955,0.575868362249494
17115,Illinois,Macon,0.10096348006692438,0.4788361314640666
17117,Illinois,Macoupin,0.2023706273489448,0.501656770520604
17119,Illinois,Madison,0.13089645263090585,0.5432616537337461
